,center,gridID,num_establishments,num_liquor_stores,num_restaurants,num_stores,num_bars
3443,"[40.58845744172555, -73.98542968203343]",23581,10,0,0,1,0
3444,"[40.58701941609259, -73.98542968203343]",23582,9,0,0,1,0
3445,"[40.58701941609259, -73.98732328966966]",23353,13,0,2,5,0
3446,"[40.58845744172555, -73.98732328966966]",23352,6,0,0,0,0
3447,"[40.58845744172555, -73.98921689730588]",23123,5,0,0,1,0
3448,"[40.58701941609259, -73.98921689730588]",23124,6,0,0,2,0
3449,"[40.58845744172555, -73.99111050494211]",22894,9,0,0,1,0
3450,"[40.589895436437246, -73.99111050494211]",22893,22,0,3,2,0
3451,"[40.591333400227406, -73.99111050494211]",22892,22,0,4,3,1
3452,"[40.591333400227406, -73.99300411257833]",22663,14,0,1,1,1
3453,"[40.589895436437246, -73.99300411257833]",22664,4,0,0,0,0
3454,"[40.58845744172555, -73.99300411257833]",22665,5,0,0,0,0
3455,"[40.58701941609259, -73.99489772021457]",22437,3,0,0,0,0
3456,"[40.58701941609259, -73.99111050494211]",22895,1,0,0,0,0
3457,"[40.58701941609259, -73.99300411257833]",22666,1,0,0,0,0
3458,"[40.585581359538565, -73.99300411257833]",22667,1,0,0,0,0
3459,"[40.585581359538565, -73.99111050494211]",22896,2,0,0,0,0
3460,"[40.585581359538565, -73.99489772021457]",22438,0,0,0,0,0
3461,"[40.58414327206371, -73.99489772021457]",22439,0,0,0,0,0
3462,"[40.58270515366833, -73.99300411257833]",22669,0,0,0,0,0
3463,"[40.58414327206371, -73.99300411257833]",22668,0,0,0,0,0
3464,"[40.58414327206371, -73.99111050494211]",22897,1,0,0,0,0
3465,"[40.58270515366833, -73.99111050494211]",22898,0,0,0,0,0
3466,"[40.58414327206371, -73.98921689730588]",23126,0,0,0,0,0
3467,"[40.58270515366833, -73.98921689730588]",23127,2,0,0,1,0
3468,"[40.585581359538565, -73.98921689730588]",23125,6,0,0,0,0
3469,"[40.585581359538565, -73.98732328966966]",23354,24,0,2,9,0
3470,"[40.585581359538565, -73.98542968203343]",23583,6,0,1,0,0
3471,"[40.58414327206371, -73.98542968203343]",23584,4,0,2,0,0
3472,"[40.58270515366833, -73.98542968203343]",23585,19,0,2,6,0
3473,"[40.58270515366833, -73.98732328966966]",23356,9,0,1,2,0
3474,"[40.58414327206371, -73.98732328966966]",23355,3,0,0,0,0
3475,"[40.58126700435262, -73.98921689730588]",23128,6,0,0,4,0
3476,"[40.58126700435262, -73.98732328966966]",23357,3,0,0,0,0
3477,"[40.58126700435262, -73.98542968203343]",23586,23,0,0,9,0
3478,"[40.58126700435262, -73.99111050494211]",22899,0,0,0,0,0
3479,"[40.58126700435262, -73.99300411257833]",22670,0,0,0,0,0
3480,"[40.58270515366833, -73.99489772021457]",22440,0,0,0,0,0
3481,"[40.58126700435262, -73.99489772021457]",22441,1,0,0,0,0
3482,"[40.58126700435262, -73.9967913278508]",22212,0,0,0,0,0
3483,"[40.58126700435262, -74.00057854312324]",21754,2,0,0,0,0
3484,"[40.58126700435262, -73.998684935487]",21983,0,0,0,0,0
3485,"[40.58270515366833, -73.9967913278508]",22211,0,0,0,0,0
3486,"[40.58270515366833, -74.00057854312324]",21753,0,0,0,0,0
3487,"[40.58270515366833, -73.998684935487]",21982,0,0,0,0,0
3488,"[40.58414327206371, -74.00057854312324]",21752,0,0,0,0,0
3489,"[40.58414327206371, -73.998684935487]",21981,1,0,0,0,0
3490,"[40.58414327206371, -73.9967913278508]",22210,1,0,0,0,0
3491,"[40.585581359538565, -73.9967913278508]",22209,0,0,0,0,0
3492,"[40.58701941609259, -73.9967913278508]",22208,2,0,0,0,0
3493,"[40.58701941609259, -73.998684935487]",21979,0,0,0,0,0
3494,"[40.58845744172555, -74.00057854312324]",21749,0,0,0,0,0
3495,"[40.58701941609259, -74.00057854312324]",21750,0,0,0,0,0
3496,"[40.585581359538565, -74.00057854312324]",21751,0,0,0,0,0
3497,"[40.585581359538565, -73.998684935487]",21980,0,0,0,0,0
3498,"[40.58414327206371, -74.00247215075947]",21523,0,0,0,0,0
3499,"[40.585581359538565, -74.00436575839569]",21293,0,0,0,0,0
3500,"[40.58414327206371, -74.00436575839569]",21294,0,0,0,0,0
3501,"[40.585581359538565, -74.00247215075947]",21522,0,0,0,0,0
3502,"[40.58701941609259, -74.00436575839569]",21292,0,0,0,0,0
3503,"[40.58701941609259, -74.00247215075947]",21521,0,0,0,0,0
3504,"[40.58845744172555, -74.00247215075947]",21520,0,0,0,0,0
3505,"[40.58845744172555, -74.00436575839569]",21291,0,0,0,0,0
3506,"[40.58270515366833, -74.00436575839569]",21295,1,0,0,0,0
3507,"[40.58270515366833, -74.00247215075947]",21524,0,0,0,0,0
3508,"[40.58126700435262, -74.00436575839569]",21296,2,0,0,0,0
3509,"[40.58126700435262, -74.00247215075947]",21525,3,0,0,0,0
3510,"[40.58126700435262, -74.0195146194855]",19464,0,0,0,0,0
3511,"[40.58126700435262, -74.02140822712174]",19235,0,0,0,0,0
3512,"[40.58126700435262, -74.02330183475796]",19006,0,0,0,0,0
3513,"[40.58126700435262, -74.02708905003043]",18548,0,0,0,0,0
3514,"[40.58126700435262, -74.02519544239419]",18777,0,0,0,0,0
3515,"[40.58126700435262, -74.02898265766663]",18319,0,0,0,0,0
3516,"[40.58270515366833, -74.03087626530287]",18089,0,0,0,0,0
3517,"[40.58126700435262, -74.03087626530287]",18090,0,0,0,0,0
3518,"[40.58126700435262, -74.17668405329232]",457,0,0,0,0,0
3519,"[40.58270515366833, -74.17857766092855]",227,0,0,0,0,0
3520,"[40.58270515366833, -74.17668405329232]",456,0,0,0,0,0
3521,"[40.58126700435262, -74.17857766092855]",228,0,0,0,0,0
3522,"[40.58414327206371, -74.17857766092855]",226,0,0,0,0,0
3523,"[40.58414327206371, -74.17668405329232]",455,0,0,0,0,0
3524,"[40.58414327206371, -74.17479044565609]",684,0,0,0,0,0
3525,"[40.58270515366833, -74.17479044565609]",685,0,0,0,0,0
3526,"[40.58126700435262, -74.17479044565609]",686,0,0,0,0,0
3527,"[40.58126700435262, -74.17289683801987]",915,0,0,0,0,0
3528,"[40.58126700435262, -74.17100323038363]",1144,0,0,0,0,0
3529,"[40.58270515366833, -74.17100323038363]",1143,0,0,0,0,0
3530,"[40.58270515366833, -74.17289683801987]",914,0,0,0,0,0
3531,"[40.58414327206371, -74.17289683801987]",913,0,0,0,0,0
3532,"[40.58414327206371, -74.17100323038363]",1142,0,0,0,0,0
3533,"[40.58414327206371, -74.16910962274743]",1371,1,0,0,0,0
3534,"[40.58126700435262, -74.16910962274743]",1373,2,0,0,1,0
3535,"[40.58270515366833, -74.16910962274743]",1372,0,0,0,0,0
3536,"[40.58270515366833, -74.1672160151112]",1601,45,0,2,37,0
3537,"[40.58126700435262, -74.1672160151112]",1602,75,0,9,46,0
3538,"[40.58270515366833, -74.16532240747496]",1830,147,0,8,104,0
3539,"[40.58126700435262, -74.16532240747496]",1831,199,0,20,141,1
3540,"[40.58126700435262, -74.1615351922025]",2289,5,0,0,0,0
3541,"[40.58126700435262, -74.16342879983874]",2060,35,0,6,21,1
3542,"[40.58270515366833, -74.16342879983874]",2059,1,0,0,1,0
3543,"[40.58270515366833, -74.1615351922025]",2288,5,0,0,0,0
3544,"[40.58126700435262, -74.15964158456627]",2518,6,0,0,0,0
3545,"[40.58270515366833, -74.15964158456627]",2517,3,0,0,0,0
3546,"[40.58126700435262, -74.15585436929382]",2976,5,0,0,1,0
3547,"[40.58126700435262, -74.15774797693005]",2747,7,0,0,0,0
3548,"[40.58126700435262, -74.15396076165761]",3205,3,0,0,1,0
3549,"[40.58126700435262, -74.15206715402138]",3434,2,0,0,0,0
3550,"[40.58126700435262, -74.15017354638515]",3663,0,0,0,0,0
3551,"[40.58126700435262, -74.14827993874893]",3892,0,0,0,0,0
3552,"[40.58126700435262, -74.12745025475043]",6411,1,0,0,0,0
3553,"[40.58126700435262, -74.12934386238665]",6182,2,0,0,0,0
3554,"[40.58270515366833, -74.12934386238665]",6181,2,0,0,0,0
3555,"[40.58270515366833, -74.12745025475043]",6410,1,0,0,0,0
3556,"[40.58270515366833, -74.1255566471142]",6639,1,0,0,0,0
3557,"[40.58126700435262, -74.1255566471142]",6640,1,0,0,0,0
3558,"[40.58126700435262, -74.12366303947799]",6869,0,0,0,0,0
3559,"[40.58270515366833, -74.12366303947799]",6868,2,0,0,0,0
3560,"[40.58414327206371, -74.12745025475043]",6409,0,0,0,0,0
3561,"[40.58414327206371, -74.1255566471142]",6638,2,0,0,0,0
3562,"[40.585581359538565, -74.12745025475043]",6408,0,0,0,0,0
3563,"[40.58414327206371, -74.12366303947799]",6867,0,0,0,0,0
3564,"[40.585581359538565, -74.12366303947799]",6866,0,0,0,0,0
3565,"[40.58701941609259, -74.1255566471142]",6636,0,0,0,0,0
3566,"[40.58701941609259, -74.12366303947799]",6865,0,0,0,0,0
3567,"[40.585581359538565, -74.1255566471142]",6637,0,0,0,0,0
3568,"[40.58701941609259, -74.12745025475043]",6407,0,0,0,0,0
3569,"[40.585581359538565, -74.12934386238665]",6179,0,0,0,0,0
3570,"[40.58701941609259, -74.12934386238665]",6178,0,0,0,0,0
3571,"[40.58845744172555, -74.12934386238665]",6177,0,0,0,0,0
3572,"[40.58414327206371, -74.12934386238665]",6180,0,0,0,0,0
3573,"[40.58270515366833, -74.13123747002288]",5952,3,0,0,0,0
3574,"[40.58414327206371, -74.13313107765912]",5722,0,0,0,0,0
3575,"[40.58270515366833, -74.13313107765912]",5723,0,0,0,0,0
3576,"[40.58414327206371, -74.13123747002288]",5951,1,0,0,0,0
3577,"[40.585581359538565, -74.13313107765912]",5721,1,0,0,0,0
3578,"[40.585581359538565, -74.13123747002288]",5950,0,0,0,0,0
3579,"[40.58845744172555, -74.13123747002288]",5948,0,0,0,0,0
3580,"[40.58701941609259, -74.13123747002288]",5949,0,0,0,0,0
3581,"[40.58845744172555, -74.13313107765912]",5719,1,0,0,0,0
3582,"[40.58701941609259, -74.13313107765912]",5720,2,0,0,0,0
3583,"[40.585581359538565, -74.13502468529533]",5492,0,0,0,0,0
3584,"[40.58845744172555, -74.13502468529533]",5490,0,0,0,0,0
3585,"[40.58701941609259, -74.13502468529533]",5491,0,0,0,0,0
3586,"[40.58414327206371, -74.13502468529533]",5493,1,0,0,1,0
3587,"[40.58126700435262, -74.13502468529533]",5495,0,0,0,0,0
3588,"[40.58270515366833, -74.13502468529533]",5494,1,0,0,1,0
3589,"[40.58126700435262, -74.13313107765912]",5724,2,0,0,0,0
3590,"[40.58126700435262, -74.13123747002288]",5953,2,0,0,0,0
3591,"[40.58126700435262, -74.1388119005678]",5037,0,0,0,0,0
3592,"[40.58126700435262, -74.13691829293157]",5266,0,0,0,0,0
3593,"[40.58414327206371, -74.13691829293157]",5264,0,0,0,0,0
3594,"[40.58270515366833, -74.13691829293157]",5265,0,0,0,0,0
3595,"[40.58414327206371, -74.1388119005678]",5035,1,0,0,0,0
3596,"[40.58270515366833, -74.1388119005678]",5036,0,0,0,0,0
3597,"[40.58126700435262, -74.14070550820401]",4808,0,0,0,0,0
3598,"[40.58414327206371, -74.14070550820401]",4806,1,0,0,0,0
3599,"[40.58270515366833, -74.14070550820401]",4807,1,0,0,0,0
3600,"[40.58270515366833, -74.14259911584024]",4578,0,0,0,0,0
3601,"[40.58126700435262, -74.14259911584024]",4579,0,0,0,0,0
3602,"[40.58270515366833, -74.14449272347646]",4349,0,0,0,0,0
3603,"[40.58126700435262, -74.14449272347646]",4350,0,0,0,0,0
3604,"[40.58126700435262, -74.1463863311127]",4121,0,0,0,0,0
3605,"[40.58270515366833, -74.14827993874893]",3891,0,0,0,0,0
3606,"[40.58270515366833, -74.1463863311127]",4120,0,0,0,0,0
3607,"[40.58414327206371, -74.14449272347646]",4348,0,0,0,0,0
3608,"[40.58414327206371, -74.14827993874893]",3890,2,0,0,0,0
3609,"[40.58414327206371, -74.1463863311127]",4119,0,0,0,0,0
3610,"[40.585581359538565, -74.14827993874893]",3889,4,0,0,0,0
3611,"[40.585581359538565, -74.1463863311127]",4118,0,0,0,0,0
3612,"[40.585581359538565, -74.14449272347646]",4347,0,0,0,0,0
3613,"[40.58414327206371, -74.14259911584024]",4577,0,0,0,0,0
3614,"[40.585581359538565, -74.14070550820401]",4805,0,0,0,0,0
3615,"[40.58701941609259, -74.14259911584024]",4575,0,0,0,0,0
3616,"[40.58701941609259, -74.14070550820401]",4804,0,0,0,0,0
3617,"[40.585581359538565, -74.14259911584024]",4576,0,0,0,0,0
3618,"[40.58701941609259, -74.14449272347646]",4346,0,0,0,0,0
3619,"[40.58701941609259, -74.14827993874893]",3888,3,0,0,0,0
3620,"[40.58701941609259, -74.1463863311127]",4117,0,0,0,0,0
3621,"[40.58845744172555, -74.14827993874893]",3887,5,0,0,1,0
3622,"[40.58845744172555, -74.1463863311127]",4116,3,0,0,1,0
3623,"[40.58845744172555, -74.14449272347646]",4345,0,0,0,0,0
3624,"[40.589895436437246, -74.14827993874893]",3886,3,0,0,0,0
3625,"[40.589895436437246, -74.1463863311127]",4115,1,0,0,0,0
3626,"[40.589895436437246, -74.14449272347646]",4344,0,0,0,0,0
3627,"[40.589895436437246, -74.14259911584024]",4573,0,0,0,0,0
3628,"[40.58845744172555, -74.14259911584024]",4574,0,0,0,0,0
3629,"[40.58845744172555, -74.14070550820401]",4803,0,0,0,0,0
3630,"[40.589895436437246, -74.14070550820401]",4802,0,0,0,0,0
3631,"[40.589895436437246, -74.1388119005678]",5031,2,0,0,1,0
3632,"[40.58845744172555, -74.1388119005678]",5032,3,0,0,1,0
3633,"[40.58701941609259, -74.1388119005678]",5033,0,0,0,0,0
3634,"[40.585581359538565, -74.1388119005678]",5034,0,0,0,0,0
3635,"[40.58701941609259, -74.13691829293157]",5262,0,0,0,0,0
3636,"[40.585581359538565, -74.13691829293157]",5263,0,0,0,0,0
3637,"[40.58845744172555, -74.13691829293157]",5261,0,0,0,0,0
3638,"[40.589895436437246, -74.13502468529533]",5489,0,0,0,0,0
3639,"[40.589895436437246, -74.13691829293157]",5260,0,0,0,0,0
3640,"[40.591333400227406, -74.1388119005678]",5030,2,0,0,0,0
3641,"[40.591333400227406, -74.13691829293157]",5259,0,0,0,0,0
3642,"[40.591333400227406, -74.13502468529533]",5488,0,0,0,0,0
3643,"[40.5927713330958, -74.13502468529533]",5487,1,0,0,0,0
3644,"[40.5942092350422, -74.13691829293157]",5257,1,0,0,0,0
3645,"[40.5942092350422, -74.13502468529533]",5486,1,0,0,0,0
3646,"[40.5927713330958, -74.13691829293157]",5258,1,0,0,0,0
3647,"[40.5942092350422, -74.1388119005678]",5028,1,0,0,0,0
3648,"[40.5927713330958, -74.1388119005678]",5029,2,0,0,0,0
3649,"[40.591333400227406, -74.14070550820401]",4801,0,0,0,0,0
3650,"[40.5942092350422, -74.14070550820401]",4799,3,0,0,0,0
3651,"[40.5927713330958, -74.14070550820401]",4800,0,0,0,0,0
3652,"[40.5927713330958, -74.14259911584024]",4571,1,0,0,0,0
3653,"[40.591333400227406, -74.14259911584024]",4572,0,0,0,0,0
3654,"[40.5927713330958, -74.14449272347646]",4342,2,0,0,0,0
3655,"[40.591333400227406, -74.14449272347646]",4343,1,0,0,0,0
3656,"[40.591333400227406, -74.14827993874893]",3885,3,0,0,0,0
3657,"[40.591333400227406, -74.1463863311127]",4114,2,0,0,0,0
3658,"[40.5927713330958, -74.14827993874893]",3884,0,0,0,0,0
3659,"[40.5927713330958, -74.1463863311127]",4113,1,0,0,0,0
3660,"[40.5942092350422, -74.14449272347646]",4341,1,0,0,0,0
3661,"[40.5942092350422, -74.14827993874893]",3883,0,0,0,0,0
3662,"[40.5942092350422, -74.1463863311127]",4112,0,0,0,0,0
3663,"[40.59564710606633, -74.14827993874893]",3882,0,0,0,0,0
3664,"[40.59564710606633, -74.1463863311127]",4111,2,0,0,0,0
3665,"[40.59564710606633, -74.14449272347646]",4340,1,0,0,1,0
3666,"[40.5942092350422, -74.14259911584024]",4570,4,0,0,0,0
3667,"[40.59564710606633, -74.14070550820401]",4798,6,0,0,0,0
3668,"[40.59708494616797, -74.14259911584024]",4568,3,0,0,0,0
3669,"[40.59708494616797, -74.14070550820401]",4797,6,0,0,0,0
3670,"[40.59564710606633, -74.14259911584024]",4569,3,0,0,0,0
3671,"[40.59708494616797, -74.14449272347646]",4339,0,0,0,0,0
3672,"[40.59708494616797, -74.14827993874893]",3881,3,0,0,0,0
3673,"[40.59708494616797, -74.1463863311127]",4110,2,0,0,0,0
3674,"[40.59852275534688, -74.14449272347646]",4338,1,0,0,0,0
3675,"[40.59852275534688, -74.14827993874893]",3880,1,0,0,0,0
3676,"[40.59852275534688, -74.1463863311127]",4109,2,0,0,0,0
3677,"[40.599960533602825, -74.14827993874893]",3879,4,0,0,0,0
3678,"[40.599960533602825, -74.1463863311127]",4108,1,0,0,0,0
3679,"[40.599960533602825, -74.14449272347646]",4337,0,0,0,0,0
3680,"[40.599960533602825, -74.14259911584024]",4566,0,0,0,0,0
3681,"[40.59852275534688, -74.14259911584024]",4567,21,0,0,0,0
3682,"[40.59852275534688, -74.14070550820401]",4796,21,0,0,0,0
3683,"[40.599960533602825, -74.14070550820401]",4795,3,0,0,0,0
3684,"[40.59852275534688, -74.1388119005678]",5025,8,0,0,0,0
3685,"[40.59708494616797, -74.1388119005678]",5026,1,0,0,0,0
3686,"[40.59564710606633, -74.1388119005678]",5027,0,0,0,0,0
3687,"[40.59564710606633, -74.13691829293157]",5256,0,0,0,0,0
3688,"[40.59564710606633, -74.13502468529533]",5485,0,0,0,0,0
3689,"[40.59708494616797, -74.13502468529533]",5484,5,0,0,0,0
3690,"[40.59708494616797, -74.13691829293157]",5255,2,0,0,0,0
3691,"[40.59852275534688, -74.13691829293157]",5254,12,0,0,0,0
3692,"[40.59852275534688, -74.13502468529533]",5483,12,0,0,0,0
3693,"[40.59708494616797, -74.13313107765912]",5713,5,0,0,0,0
3694,"[40.59564710606633, -74.13313107765912]",5714,1,0,0,0,0
3695,"[40.59852275534688, -74.13313107765912]",5712,11,0,0,0,0
3696,"[40.59852275534688, -74.13123747002288]",5941,9,0,0,0,0
3697,"[40.59708494616797, -74.12934386238665]",6171,0,0,0,0,0
3698,"[40.59708494616797, -74.13123747002288]",5942,1,0,0,0,0
3699,"[40.59564710606633, -74.13123747002288]",5943,2,0,0,0,0
3700,"[40.59564710606633, -74.12934386238665]",6172,1,0,0,0,0
3701,"[40.5942092350422, -74.13313107765912]",5715,0,0,0,0,0
3702,"[40.5942092350422, -74.12934386238665]",6173,0,0,0,0,0
3703,"[40.5942092350422, -74.13123747002288]",5944,0,0,0,0,0
3704,"[40.5927713330958, -74.13123747002288]",5945,4,0,1,0,0
3705,"[40.5927713330958, -74.12934386238665]",6174,1,0,0,0,0
3706,"[40.5927713330958, -74.13313107765912]",5716,2,0,0,0,0
3707,"[40.591333400227406, -74.13313107765912]",5717,3,0,0,0,0
3708,"[40.589895436437246, -74.13313107765912]",5718,19,0,1,1,0
3709,"[40.589895436437246, -74.13123747002288]",5947,19,0,1,1,0
3710,"[40.589895436437246, -74.12934386238665]",6176,0,0,0,0,0
3711,"[40.591333400227406, -74.12934386238665]",6175,0,0,0,0,0
3712,"[40.591333400227406, -74.13123747002288]",5946,5,0,1,0,0
3713,"[40.5927713330958, -74.12745025475043]",6403,0,0,0,0,0
3714,"[40.591333400227406, -74.12745025475043]",6404,0,0,0,0,0
3715,"[40.589895436437246, -74.12745025475043]",6405,1,0,0,0,0
3716,"[40.58845744172555, -74.12745025475043]",6406,1,0,0,0,0
3717,"[40.589895436437246, -74.1255566471142]",6634,3,0,0,1,0
3718,"[40.58845744172555, -74.1255566471142]",6635,1,0,0,0,0
3719,"[40.58845744172555, -74.12366303947799]",6864,0,0,0,0,0
3720,"[40.589895436437246, -74.12366303947799]",6863,0,0,0,0,0
3721,"[40.591333400227406, -74.12366303947799]",6862,0,0,0,0,0
3722,"[40.591333400227406, -74.1255566471142]",6633,1,0,0,0,0
3723,"[40.5927713330958, -74.1255566471142]",6632,0,0,0,0,0
3724,"[40.5927713330958, -74.12366303947799]",6861,0,0,0,0,0
3725,"[40.5942092350422, -74.1255566471142]",6631,8,0,0,0,0
3726,"[40.5942092350422, -74.12366303947799]",6860,0,0,0,0,0
3727,"[40.5942092350422, -74.12745025475043]",6402,8,0,0,0,0
3728,"[40.59564710606633, -74.12745025475043]",6401,1,0,0,0,0
3729,"[40.59708494616797, -74.12745025475043]",6400,3,0,0,0,0
3730,"[40.59708494616797, -74.1255566471142]",6629,2,0,0,0,0
3731,"[40.59564710606633, -74.1255566471142]",6630,0,0,0,0,0
3732,"[40.59564710606633, -74.12366303947799]",6859,0,0,0,0,0
3733,"[40.59708494616797, -74.12366303947799]",6858,0,0,0,0,0
3734,"[40.59852275534688, -74.12366303947799]",6857,5,0,0,0,0
3735,"[40.59852275534688, -74.12745025475043]",6399,14,0,0,2,0
3736,"[40.59852275534688, -74.1255566471142]",6628,1,0,0,0,0
3737,"[40.599960533602825, -74.12745025475043]",6398,6,0,0,0,0
3738,"[40.599960533602825, -74.1255566471142]",6627,3,0,0,0,0
3739,"[40.599960533602825, -74.12366303947799]",6856,6,0,0,0,0
3740,"[40.60139828093555, -74.12366303947799]",6855,1,0,0,0,0
3741,"[40.60139828093555, -74.1255566471142]",6626,2,0,0,0,0
3742,"[40.602835997344826, -74.12745025475043]",6396,5,0,0,0,0
3743,"[40.60139828093555, -74.12745025475043]",6397,2,0,0,0,0
3744,"[40.602835997344826, -74.1255566471142]",6625,5,0,0,0,0
3745,"[40.599960533602825, -74.12934386238665]",6169,3,0,0,0,0
3746,"[40.602835997344826, -74.12934386238665]",6167,3,0,0,0,0
3747,"[40.60139828093555, -74.12934386238665]",6168,3,0,0,1,0
3748,"[40.59852275534688, -74.12934386238665]",6170,4,0,0,1,0
3749,"[40.599960533602825, -74.13123747002288]",5940,7,0,0,0,0
3750,"[40.599960533602825, -74.13313107765912]",5711,8,0,0,1,0
3751,"[40.599960533602825, -74.13502468529533]",5482,4,0,0,0,0
3752,"[40.60139828093555, -74.13502468529533]",5481,8,0,0,0,0
3753,"[40.60139828093555, -74.13313107765912]",5710,6,0,0,1,0
3754,"[40.602835997344826, -74.13502468529533]",5480,4,0,0,0,0
3755,"[40.602835997344826, -74.13313107765912]",5709,5,0,1,1,0
3756,"[40.602835997344826, -74.13123747002288]",5938,33,0,4,7,0
3757,"[40.60139828093555, -74.13123747002288]",5939,7,0,0,1,0
3758,"[40.60427368283041, -74.12934386238665]",6166,4,0,0,0,0
3759,"[40.60571133739206, -74.13123747002288]",5936,7,0,0,0,0
3760,"[40.60571133739206, -74.12934386238665]",6165,1,0,0,0,0
3761,"[40.60427368283041, -74.13123747002288]",5937,32,0,3,4,0
3762,"[40.60571133739206, -74.13313107765912]",5707,5,0,0,0,0
3763,"[40.60427368283041, -74.13313107765912]",5708,4,0,0,0,0
3764,"[40.60427368283041, -74.13502468529533]",5479,9,0,0,1,0
3765,"[40.60571133739206, -74.13502468529533]",5478,10,0,0,1,0
3766,"[40.60714896102953, -74.13313107765912]",5706,4,0,0,0,0
3767,"[40.60714896102953, -74.13502468529533]",5477,8,0,0,1,0
3768,"[40.608586553742605, -74.13502468529533]",5476,3,0,0,0,0
3769,"[40.608586553742605, -74.13313107765912]",5705,7,0,0,1,0
3770,"[40.608586553742605, -74.13123747002288]",5934,12,0,0,0,0
3771,"[40.60714896102953, -74.13123747002288]",5935,8,0,0,0,0
